Operation,Line Number*,Type,Buyer Item Number,Supplier Item Number*,Short Name*,Item Description*,UNSPSC**,Category ID**,Is Active*,Keywords,Lead Time (in Days)*,Currency Code*,Price*,UOM*,Organization Entity,Item specification,Supported UOM,Conversion Factors For Supported UOM WRT UOM**,Price Per Supported UOM**,Manufacturer,Manufacturer Part Number,Manufacturer Model Number,Minimum Order Quantity,Maximum Order Quantity,Banding,Is Tax Exempt,Contract Number,Contract Line Number,Start Date*,End Date*,GTIN,Image Name,Image URL
"","10269","Material","760025","760025","SOAP,HAND,FOAM,CRT,DYF FREE E","Remarkably mild formulation removes over 99 of dirt and germs without antibacterial ingredients or harsh preservatives. CLEAN RELEASE  Technology reaches into skins cracks and crevices 2X better than regular soap to remove dirt and germs Free of harsh preservatives, antibacterials, parabens, phthalates, fragrance and dye Removes 30 more dirt than regular soa Rinses fast and clean, saving an estimated 6 gallons of water per refill compared to regular soap Hypoallergenic  gentle on skin and approved for all skin types Better wash experience  95 preferred over regular soap8310 Meets USDA certified biobased standard  made with 90 biobased content Meets UL EcoLogo Hand Cleaner Standard UL 2784 ATAGLANCE  refills Monitor product level with just one look SANITARY SEALED  PET refill is easily recycled  Size 1200ml Color Clear QtyCs 2 Manufacturer Gojo","","HAND CLEANERS AND DISPENSERS","Yes","Purell Naturally clean fragrance free foam ES6,760025,6470-02,Gojo,,359,1200ml,2","1","USD","34.660","CS","","","CS","1","34.660","Go-Jo Industries Inc","6470-02","","1","999999","","No","","","12/16/2022","12/31/2099","","760025.JPG","https://www.nacorporation.com/ItemImages/Summit/760025.JPG"
"Update","10276","Material","765519","765519","CUP PPR 12OZ HC UNPRINTED","Whether youre serving coffee, tea or cocoa, our hot cups are easy to warm up to. They deliver everything you could want in a hot cup high performance singlepoly structure, an upscale appearance and a 5in1 lid design.   Capacity 12 oz. ColorDesign White QtyCs 1,000 Inner Pk 20 Sleeves Lids 795519 Manufacturer Solo","","FOOD","Yes","","1","USD","60.630","CS","","","CS","1","60.630","Solo","412WN-2050","","1","999999","","No","","","06/14/2022","12/31/2099","","765519.jpg","https://www.nacorporation.com/ItemImages/Summit/765519.jpg"
"Update","10277","Material","777103","777103","LINER 40X46 METLMIX CLR 4045G","High density liners. Our premium quality liners provide heavyduty construction for superior strength and value. Featuring a star seal bottom design, liners are offered in interleaved coreless rolls and packaged for convenient dispensing.  Size 40 x 46 Color Clear Gauge 10 MIC GalCap 4045 QtyCs 250 Manufacturer North American Corporation","","WASTE CONTAINERS, LINERS AND ACCESSORIES ","Yes","","1","USD","21.700","CS","","","CS","1","21.700","Aspen","777103","","1","999999","","No","","","03/31/2023","12/31/2099","","777103.jpg","https://www.nacorporation.com/ItemImages/Summit/777103.jpg"
"Update","10278","Material","777203","777203","LINER 40X46 METLMIX BLK 4045G","High density liners. Our premium quality liners provide heavyduty construction for superior strength and value. Featuring a star seal bottom design, liners are offered in interleaved coreless rolls and packaged for convenient dispensing.  Size 40 x 46 Color Black Gauge 10 MIC GalCap 4045 QtyCs 250 Manufacturer North American Corporation","","WASTE CONTAINERS, LINERS AND ACCESSORIES ","Yes","","1","USD","21.700","CS","","","CS","1","21.700","Aspen","777203","","1","999999","","No","","","03/31/2023","12/31/2099","","777203.jpg","https://www.nacorporation.com/ItemImages/Summit/777203.jpg"
"Update","12128","Material","822816","822816","BATH TT,JR,ACCLAIM,1PLY,2MRL","This Jumbo Jr. bath tissue is an affordable choice for hightraffic areas, such as washrooms in hotels, office buildings, public facilities, schools, foodservice and healthcare facilities. Each jumbosized roll delivers an economical 2,000 feet of tissue, which means reduced maintenance time and greater customer satisfaction by decreasing the chances of runout during peak times.  Size 3.5x2,000 Ply 1 FtRoll 2,000 QtyCs 8 LEED No Color White Manufacturer GeorgiaPacific  Manufacturer Item 13718 ARA Item Number 13718","","PERSONAL PAPER PRODUCTS","Yes","9'' JRT Bath Tissue,822816,13718,Georgia-Pacific,Acclaim?,387,3.5x2,000',8","1","USD","28.780","CS","","","CS","1","28.780","Georgia-Pacific","13718","","1","999999","","No","","","04/13/2023","12/31/2099","","822816.jpg","https://www.nacorporation.com/ItemImages/Summit/822816.jpg"
"","12129","Material","882010","882010","BATH TT,NITTANY ULTRA,1PLY,1M","","","PERSONAL PAPER PRODUCTS","Yes","BATH TT,NITTANY ULTRA,1PLY,1M/RL,882010,882010,,,388","1","USD","82.560","CS","","","CS","1","82.560","NITTANY PAPER MILLS","NP-96100033U","","1","999999","","No","","","03/31/2023","12/31/2099","","882010.jpg","https://www.nacorporation.com/ItemImages/Summit/882010.jpg"
"Update","10279","Material","815010","815010","BATH TT,SR,ENVISION,2PLY,2MR","Twoply, white, nonperforated. 12 roll diameter. Reduces risk of runout during peak intervals. Tissue Type Toilet Number of Plies 2 Length 2,000 ft Width 3.5.   Global Product Type TissuesBath JRT Roll   Tissue Type Toilet   Number of Plies 2   Length 2,000 ft   Width 3.5   Colors White   Roll Diameter 12   For Use With Georgia Pacific 59012   Compliance Standards EcoLogo Certified EPA Compliant Green Seal Certified LEED Applicable  PreConsumer Recycled Content Percent 75  PostConsumer Recycled Content Percent 25  Total Recycled Content Percent 100,this   More... ","","PERSONAL PAPER PRODUCTS","Yes","BATH TT,SR,ACCLAIM,2PLY,2M'/RL,815010,OW0431WHITCASE,Georgia-Pacific,,387","1","USD","42.940","CS","","","CS","1","42.940","Georgia-Pacific","13102","","1","999999","","No","","","04/13/2023","12/31/2099","","815010.jpg","https://www.nacorporation.com/ItemImages/Summit/815010.jpg"
"","10280","Material","815011","815011","TOWEL,MFOLD,KLEENEX,9X10.5,POP","  Manufacturer KimberlyClark Professional","","PERSONAL PAPER PRODUCTS","Yes","TOWEL, MFOLD, KLEENEX ULTRA SOFT,,815011,,Kimberly-Clark Professional,,75","1","USD","50.820","CS","","","CS","1","50.820","Kimberly-Clark","11268","","1","999999","","No","","","10/05/2022","12/31/2099","","815011.jpg","https://www.nacorporation.com/ItemImages/Summit/815011.jpg"
"","10281","Material","815015","815015","BATH TT,SCOTT 100 RCYL,2PLY,5","  Manufacturer KimberlyClark Professional","","PERSONAL PAPER PRODUCTS","Yes","BATH TT,SCOTT 100% RCYL,2PLY,506/RL,815015,,Kimberly-Clark Professional,,388,ENVIRONMENTALLY-FRIENDLY","1","USD","49.960","CS","","","CS","1","49.960","Kimberly-Clark","13217","","1","999999","","No","","","10/05/2022","12/31/2099","","815015.jpg","https://www.nacorporation.com/ItemImages/Summit/815015.jpg"
"Update","10282","Material","824702","824702","BATH TT,JR,ACCLAIM,2PLY,1MRL","This Jumbo Jr. bath tissue is an affordable choice for hightraffic areas, such as washrooms in hotels, office buildings, public facilities, schools, foodservice and healthcare facilities. Each jumbosized roll delivers an economical 2,000 feet of tissue, which means reduced maintenance time and greater customer satisfaction by decreasing the chances of runout during peak times.  Size 3.5x1,000 Ply 2 FtRoll 1,000 QtyCs 8 LEED No Color White Manufacturer GeorgiaPacific","","PERSONAL PAPER PRODUCTS","Yes","9'' JRT Bath Tissue,824702,13728,Georgia-Pacific,Acclaim?,387,3.5x1,000',8","1","USD","26.040","CS","","","CS","1","26.040","Georgia-Pacific","13728","","1","999999","","No","","","04/13/2023","12/31/2099","","824702.jpg","https://www.nacorporation.com/ItemImages/Summit/824702.jpg"
"Update","10283","Material","825602","825602","TOWEL,KITCHEN,PREFERENCE,100R","Preference 2ply perforated roll towels are ideal for cleaning and wiping in foodservice, healthcare, laboratory and clinic settings. Join the number of facilities that are looking to enhance the ease and efficiency of cleanup tasks. Each 2ply roll contains 100 towels and comes in a 30roll case.  Size 11.0x8.8 Color White TwlsRl 100 RollsCs 30 QtyCs 3,000 LEED No Ply 2 Manufacturer GeorgiaPacific","","PERSONAL PAPER PRODUCTS","Yes","Kitchen Roll Towel,825602,27300,Georgia-Pacific,Preference?,80,11.0x8.8,3,000","1","USD","38.240","CS","","","CS","1","38.240","Georgia-Pacific","27300","","1","999999","","No","","","04/13/2023","12/31/2099","","825602.jpg","https://www.nacorporation.com/ItemImages/Summit/825602.jpg"
"","10284","Material","826702","826702","BATH TT,PROP,TORK OPTICORE,2PL","EcoSoft  bath tissue is 100 recycled and contains a minimum of 20 postconsumer waste, which meets EPA guidelines.  For use with Bay West controlled and universal dispensing systems.  Size 3.75x4.0 Ply 2 ShtsRoll 865 QtyCs 36 LEED Yes Color White Manufacturer Essity","","PERSONAL PAPER PRODUCTS","Yes","Bath Tissue Tork Opticore 2 ply,826702,61990,Essity,Tork?,385,3.75x4.0,36,ENVIRONMENTALLY-FRIENDLY","1","USD","42.130","CS","","","CS","1","42.130","Essity","161990","","1","999999","","No","","","10/31/2022","12/31/2099","","826702.jpg","https://www.nacorporation.com/ItemImages/Summit/826702.jpg"
"","10285","Material","826902","826902","TOWEL,HRT,PROP,TK Y NOTCH,800","Tork Universal Hand Towel Roll satisfies those seeking to achieve green status for their facility and purchase toweling produced with methods less harmful to the environment. This roll towel is 100 recycled and contains a minimum of 50 postconsumer waste and Green Seal  certified, which exceeds EPA guidelines. Controlled roll towels provide added value and benefits such as usage control and cost savings when combined with controlled roll towel dispensers. This quality roll towel is highcapacity and best suited for heavy traffic areas.   Size 8x800 Color Natural Ply 1 FtRl 800 RollsCs 6 QtyCs 4,800 LEED Yes Manufacturer Essity","","PERSONAL PAPER PRODUCTS","Yes","Roll Towel,826902,31300,Essity,Tork? Universal,748,4,800',8x800'","1","USD","37.990","CS","","","CS","1","37.990","Essity","8031300","","1","999999","","No","","","11/15/2022","12/31/2099","","826902.jpg","https://www.nacorporation.com/ItemImages/Summit/826902.jpg"
"","10286","Material","848211","848211","BATH TT,JR,SCOTT,2PLY,1MRL","SCOTT  2ply JRT  Jr. Tissue is the reliable and practical choice. One roll of this high capacity tissue equals nearly 5 standard rolls. This system is ideal for those high traffic areas by helping reduce runouts and refills. Meets EPA compliance.   Size 3.55x1000 Ply 2 FtRoll 1000 QtyCs 12 LEED Yes Color White Manufacturer KimberlyClark Professional","","PERSONAL PAPER PRODUCTS","Yes","9'' JRT Bath Tissue,848211,07805,Kimberly-Clark Professional,Scott?,387,12,3.55x1000'","1","USD","41.420","CS","","","CS","1","41.420","Kimberly-Clark","07805","","1","999999","","No","","","10/05/2022","12/31/2099","","848211.jpg","https://www.nacorporation.com/ItemImages/Summit/848211.jpg"
"","10298","Material","865363","865363","WIPER,KIMTECH,WETTASK,RL,12X6","  Manufacturer KimberlyClark Professional","","PERSONAL PAPER PRODUCTS","Yes","WIPER,KIMTECH,WETTASK,RL,12X12.5,865363,,Kimberly-Clark Professional,,878","1","USD","53.030","CS","","","CS","1","53.030","Kimberly-Clark","06411","","1","999999","","No","","","10/05/2022","12/31/2099","","865363.jpg","https://www.nacorporation.com/ItemImages/Summit/865363.jpg"
"","10299","Material","866161","866161","VAC BAGS,SANITAIRE FG,10 PACK","","","","Yes","","1","USD","33.870","CS","","","CS","1","33.870","BISSELL HOMECARE","63271","","1","999999","","No","","","10/20/2022","12/31/2099","","866161.jpg","https://www.nacorporation.com/ItemImages/Summit/866161.jpg"
"","10300","Material","866179","866179","LAUNDRY,SPOTTER,OXICLEAN MAX,1","Fourinone stain fighter tackles the toughest spotcleaning tasks. Amylase enzymes lift food and drink stains. Solvents dissolve oil. Special polymers and surfactants bind grease and soil to the wash water, ensuring a clean rinse. Protease enzymes target proteinbased stains, including grass and blood. Application Laundry Pretreatment Applicable Material Fabric Dirt Types Food Stains Grass Stains Grease Ink OilBased Soil Organic Matter WaterBased Soil Scent Neutral.   Global Product Type Cleaners  DetergentsLaundry Pretreatment   Application Laundry Pretreatment   Applicable Material Fabric   Dirt Types Food Stains Grass Stains Grease Ink OilBased Soil Organic Matter WaterBased Soil   Scent Neutral   Physical Form Liquid   Packing Type Spray Bottle   Capacity Volume 12 oz   PreConsumer Recycled Content Percent 0  PostConsumer Recycled Content Percent 0  Total Recycled Content Percent 0,this   More... ","","JANITORIAL/CLEANING CHEMICALS","Yes","Cleaners &amp; Detergents-Laundry Pretreatment,Laundry Pretreatment","1","USD","48.490","CS","","","CS","1","48.490","Essendant","CDC5703700070CT","","1","999999","","No","","","07/16/2022","12/31/2099","","866179.JPG","https://www.nacorporation.com/ItemImages/Essendant/866179.JPG"
"Update","10301","Material","880108","880108","BATH TT,ANGEL SOFT ULTRA,2PLY,","Angel Soft ps Ultra bath tissue offers premium quality and softness for athome comfort awayfromhome. This soft, absorbent, twoply embossed bath tissue brings an added touch of luxury to our premium line and provides hospitality managers with an effortless option that gives guests the special treatment todays travelers expect. Your guests will be truly touched when they discover Angel Soft ps Ultra bath tissue among their amenities. Perfect for use in luxury hotels, fine dining, top casinos and executive offices. Show guests that you care to use the very best.   Size 4.5x4.05 Ply 2 ShtsRoll 400 QtyCs 60 LEED No Color White Manufacturer GeorgiaPacific","","PERSONAL PAPER PRODUCTS","Yes","Ultra Bath Tissue,880108,16560,Georgia-Pacific,Angel Soft?,388,4.5x4.05,60","1","USD","53.520","CS","","","CS","1","53.520","Georgia-Pacific","16560","","1","999999","","No","","","04/13/2023","12/31/2099","","880108.jpg","https://www.nacorporation.com/ItemImages/Summit/880108.jpg"
"Update","10302","Material","880819","880819","BATH TT,CRLS,COMPACT,2PLY,1500","Compact  coreless bath tissue is the answer to your core needs. Specifically designed to increase tissue capacity while optimizing storage space, this costeffective coreless tissue will satisfy all of your customer and employee needs. Compact  offers the comfort of 2ply  you can count on.  Meets EPA compliance.  Size 3.85x4.05 Ply 2 ShtsRoll 1,500 QtyCs 18 LEED Yes Color White Manufacturer GeorgiaPacific  Manufacturer Item 19378 ARA Item Number 19378","","PERSONAL PAPER PRODUCTS","Yes","Coreless Bath Tissue,880819,19378,Georgia-Pacific,Compact?,747,18,3.85x4.05","1","USD","37.400","CS","","","CS","1","37.400","Georgia-Pacific","19378","","1","999999","","No","","","04/13/2023","12/31/2099","","880819.jpg","https://www.nacorporation.com/ItemImages/Summit/880819.jpg"
"","10303","Material","881099","881099","NAPKIN,PROP,XPRESS,UNIVRSL,NAT","Xpressnap system dramatically reduces napkin usage. Its oneatatime napkin dispensing design ensures that patrons use fewer napkins and touch only the napkin they use improving personal hygiene. Plus, oneatatime dispensing helps decrease consumption, so youll reduce the number of cases you need to store. Xpressnap napkins are larger than major competitor interfolded napkins offering strength, absorbency and quality to users. Meets LEED requirements and qualifies for the North American CLOSED LOOP program.  Size 8.5x13.0 Color Natural NapkinsPk 500 PacksCs 12 QtyCs 6,000 LEED Yes Ply 1 Manufacturer Essity","","PERSONAL PAPER PRODUCTS","Yes","Xpressnap? Dispenser Napkin,881099,DX906E,Essity,Tork? Advanced,756,6,000,8.5x13.0","1","USD","44.510","CS","","","CS","1","44.510","Essity","DX906E","","1","999999","","No","","","11/15/2022","12/31/2099","","881099.jpg","https://www.nacorporation.com/ItemImages/Summit/881099.jpg"
"","10304","Material","881111","881111","BATH TT,SCOTT,2PLY,550RL","SCOTT  twoply is an economical and excellent balance of strength and absorbency. Meets EPA guidelines for post consumer waste.   Size 4.1x4.0 Ply 2 ShtsRoll 550 QtyCs 80 LEED Yes Color White Manufacturer KimberlyClark Professional","","PERSONAL PAPER PRODUCTS","Yes","Bath Tissue,881111,04460,Kimberly-Clark Professional,Scott?,388,4.1x4.0,80","1","USD","54.520","CS","","","CS","1","54.520","Kimberly-Clark","04460","","1","999999","","No","","","10/05/2022","12/31/2099","","881111.jpg","https://www.nacorporation.com/ItemImages/Summit/881111.jpg"
"Update","10305","Material","881199","881199","BATH TT,PAC BLUE SELECT,2PLY,5","Our fashionable, valueoriented, white, twoply bath tissue with elegant iris emboss is certain to please your most discriminating patrons. Features a coordinated wrapper and facial box to create an attractive ensemble.   Size 4.0x4.0 Ply 2 ShtsRoll 550 QtyCs 80 LEED Yes Color White","","PERSONAL PAPER PRODUCTS","Yes","Bath Tissue,881199,18280/01,Georgia-Pacific,,388,4.0x4.0,80","1","USD","54.310","CS","","","CS","1","54.310","Georgia-Pacific","18280/01","","1","999999","","No","","","04/13/2023","12/31/2099","","881199.jpg","https://www.nacorporation.com/ItemImages/Summit/881199.jpg"
